AuthorID,Author,Date,Content,Attachments,Reactions
"643835921967480842","reshiramy","2023-05-01T20:29:07.4000000-04:00","committed to purdue university for computer science :) boiler up lol","","alphap (31),alphau (21),alphar (20),alphad (21),🇺 (20),alphae (20),🚂 (11),🖤 (9),💛 (9),💻 (6)"
"822316954261389323","auralite7","2023-05-01T20:35:29.1530000-04:00","Committed to UCLA for Pre-Public Affairs :D Go Bruins!!!!! 🐻 💙 💛 so excited :))","","alphau (32),alphac (27),alphal (28),alphaa (26),😍 (13),🎉 (12),🐻 (14),💙 (13),💛 (11),🤩 (11)"
"630614280554938406","aerochai","2023-05-01T21:41:43.1800000-04:00","Committed to Boston University for Finance at Questrom (and planned minor in Statistics)! 🙂 ❤️ 🤍","","alphab (34),alphau (29),❤️ (20),🤍 (18),🏦 (11),💰 (11),📊 (11),catsip (11),💹 (11)"
"1006866908089417729","aarin_salian","2023-05-03T03:14:32.7110000-04:00","GT waitlist yet to come but officially committed to UNC Chapel Hill for CS and Finance!!! 🐐 👣💙 🤍","","alphau (40),alphan (34),alphac (34),❤️ (21),🐐 (19),👣 (15),💙 (17),🤍 (15),💻 (15),💰 (14),🏦 (14),🐏 (12),stonks (6)"
"422131626781310997","drpepper2870","2023-05-03T15:51:32.0870000-04:00","committed to the university of florida with a major in psych! GOOOOO GATORS 🐊💙🧡","","alphau (35),alphaf (31),🐊 (28),💙 (23),🧡 (22),🧠 (18),🎉 (13),PES5_Alligator (5),galaxybrain (4),blobrainbow (4),CH_BigBrain (4)"
"538282109807099904","challenger3569","2023-05-03T19:55:33.3420000-04:00","Committed to Tulane University undecided major on a Pre-Law track!! Thanks to my wonderful teachers who introduced me to the institution and wrote killer recs! Roll wave 🌊🌊💚💚","","alphat (34),alphau (26),alphal (25),alphaa (26),alphan (25),alphae (24),🌊 (20),💚 (14),👨‍⚖️ (8)"
"312253954173960192","fightingj","2023-05-03T20:21:14.4800000-04:00","Committed to Stanford University majoring in Computer Science with a History minor! GO CARDINAL :alphas:  BEAT CAL :alphas:","","🎊 (39),alphas (60),alphat (33),alphaa (32),alphan (32),alphaf (30),alphao (28),alphar (28),alphad (27),🌲 (33),💻 (14),📚 (11)"
"401126756448469003","n1ckatine","2023-05-04T20:28:51.7620000-04:00","committed to Dartmouth majoring in ECONNNNN (but im lowkey still conflicted) ANYWAYS GO  ~~KEGS ~~  BIG GREENNNNNNNNN!!! 💚 🌿","","❤️ (34),alphad (30),alphaa (29),alphar (27),alphat (27),alpham (23),alphao (24),alphau (25),🇹 (25),💚 (15),🌿 (15),📈 (11),stonks (12),alphah (22)"
"622116844286771220","nadyavandy27","2023-05-04T23:06:10.6290000-04:00","i have changed schools lol.  no more ga tech but Vanderbilt!¡!(more  money) 🙌🏾🙌🏾","","alphav (46),alphaa (34),alphan (34),alphad (33),alphay (33),💸 (21),🎉 (16),⚓ (8),🖤 (6),💛 (6),coolblush (1),eyeshake (1)"
"635318504307949572","bubble.nugget","2023-05-05T20:54:57.5370000-04:00","commited cornell a&s for music + cs! 🌽🟥🐻","","alphac (36),alphao (29),alphar (27),alphan (26),alphae (25),alphal (26),🇱 (26),❤️ (17),🐻 (21),🎵 (13),💻 (13)"
"456226577798135808","Deleted User","2023-05-05T23:39:53.3150000-04:00","7th grade me who became irrationally annoyed at anyone who sang songs from the musical hamilton would not believe me if i told her where i ended up going to college. sososo excited to be committing to hamilton college for data science & hopefully a minor in astronomy 🔭👩‍💻🧫 ! go continentals!!! 💙🤍","","❤️ (33),alphah (28),alphaa (28),alpham (25),alphai (24),alphal (22),alphat (22),alphao (23),alphan (22),🔭 (18),surprised (1)"
"289691347768573952","tcswagz","2023-05-06T01:52:06.7860000-04:00","committed to Western University 🇨🇦 for Econ with AEO status to Ivey Business School. 9th grade me would never believe that i’m actually going to study abroad. GO MUSTANGS 🐎🇨🇦🥳","","🇨🇦 (31),alphaw (22),alphae (22),alphas (21),alphat (21),🇪 (21),alphar (21),alphan (21)"
"494329375488213018","paneersamosa","2023-05-06T13:50:29.6590000-04:00","committing to my dream school ucla for a major in design | media arts and an extremely hopeful double major in cognitive science to go into ui/ux!! yay bruins 🐻 💙 💛","","🎉 (52),alphau (28),alphac (28),alphal (29),alphaa (28),🐻 (19),💙 (15),💛 (15),📽️ (14),🧠 (13)"
"297886153967796224","spartansoap.","2023-05-07T12:54:49.7650000-04:00","after getting off the waitlist, i'll be committing to Middlebury College for political science or econ, and a minor in theater!!","","🥳 (32),alpham (18),alphai (17),alphad (17),🇩 (17),alphal (16),alphae (16),alphab (16),alphau (16),alphar (16),alphay (16),alphat (8)"
"729696323615588382","soggy.pancakes","2023-05-07T19:25:37.9030000-04:00","committed to my dream school carnegie mellon for electrical and computer engineering! go tartans!","","alphac (35),alpham (28),alphau (26),💻 (14),🎊 (13),bigbrain (12),🥳 (11),👏 (11),🍈 (8),🍉 (12)"
"493932441665536010","gravitea13","2023-05-07T19:34:24.5910000-04:00","committed to the university of vermont undecided! GO CATS 💚💛","","😍 (18),alphav (21),alphae (16),alphar (17),alpham (17),alphao (17),alphan (16),alphat (16),❤️ (11),🥰 (10),🙏 (9),😼 (10),💚 (10)"
"725723629693829191","hypnotictsu","2023-05-07T21:19:40.3840000-04:00","from dreaming about college life in middle school to being committed to Northeastern for comp sci and math, its been a ride. time for a new chapter, and GO HUSKIES!!❤️ 🖤","","alphan (33),alphae (25),alphau (23),🅱️ (15),alphao (15),🇺 (14),🇳 (14),alphad (14),‼️ (14),🙌 (12),🎉 (11),🐺 (10),❤️ (10),🖤 (10),💻 (9),🔢 (7),smug (7)"
"143115083650695168","bopthecaptain","2023-05-09T21:47:57.7680000-04:00","committed to UF for astrophysics (sorry fsu) after my appeal was accepted 🐊 💙 🧡 GO GATORS 🧡 💙 🐊","","🇾 (27),🇦 (23),alphau (29),alphaf (29),💙 (17),🧡 (19),🐊 (18),🎉 (15),🌌 (13)"
"270600172524929026","revss","2023-05-10T11:29:38.0200000-04:00","Comitted to Arizona State University for Computer science! Forks up 🔱🔱","","alphaa (28),alphas (25),alphau (24),☀️ (13),😈 (12),🔱 (11),❤️ (7),💛 (7),💻 (7),🌴 (6),🥳 (7)"
"707609719371464778","cxlliss","2023-05-10T12:51:33.6650000-04:00","officially committed to washu in stl majoring in philosophy-neuroscience-psychology! go bears 🐻 ❤️💚 im so excited for a new start","","alphaw (34),alphaa (24),alphas (25),alphah (22),alphau (21),bongoheart (15),thinktap (16),bigbrain (14),🐻 (11),❤️ (9),💚 (8)"
"414758225993269248","nsdeq","2023-05-11T09:10:25.6000000-04:00","committed to my dream school, the university of toronto 🍁 for my dream program, neuroscience 🧠 ! tenth grade me would not believe how far we've come. super excited for what the next four years have to offer! 💙","","🧠 (35),alphau (19),alphat (22),alphao (18),alphar (18),🇴 (18),alphan (18),🇹 (18),🅾️ (18),🍁 (13),💙 (12),🇨🇦 (13)"
"671544850814074940","fixyourself","2023-05-11T14:51:11.7750000-04:00","i committed to occidental college in california to study politics! excited to live out my warm weather dreams 🐯","","alphao (30),alphac (21),🇨 (18),alphai (17),alphad (17),alphae (17),alphan (17),alphat (17),alphaa (17),alphal (17),🐯 (10),📜 (10),🎊 (10)"
"342878563411820544","carly","2023-05-11T17:12:30.0880000-04:00","In spring of 2020, I dropped out of a 4-year college with a 1.6 GPA thinking I’d never go back to school. In spring of 2021, I gave community college a shot, thinking I wouldn’t go far with it. This spring, I’ve committed to UC Davis as a transfer student majoring in communication! Go Aggies! 🐄","","🙏 (153),🎉 (100),blobhug (60),alphau (66),alphac (66),alphad (65),alphaa (60),alphav (59),alphai (59),alphas (58),peepocelebrate (36),meltingsob (30),peepolove (33),🐄 (30),⭐ (36),b4m (26),blobheart (28),🤓 (20),💙 (17),💛 (16)"
"796541746922127410","jakob4242","2023-05-13T02:19:02.8080000-04:00","Committed to Texas Tech University (and Honors College) for Political Science on a full tuition scholarship! Go Red Raiders! 🔴 🦸‍♂️ ⚫","","🎉 (34),alphat (18),alphae (16),alphax (16),alphaa (15),alphas (18),🇹 (16),🇪 (16),🇨 (16),🇭 (16),🔴 (11),🦸‍♂️ (10),⚫ (10),📜 (10)"
"181549904080928769",".ponky","2023-05-13T13:49:59.0930000-04:00","committed to purdue for ~~sex major~~ artificial intelligence! BOILER UP","","🇸 (27),🇪 (27),🇽 (29),alphap (21),alphau (17),alphar (17),alphad (17),🇺 (17),alphae (17),🚂 (11),🖤 (7),💛 (9),🤖 (4),💻 (4),💀 (8)"
"788407282588712970","premed_equestrian","2023-05-13T17:05:10.2280000-04:00","Committed to Northeastern University for a combined major in Biology + English on the premed track with a minor in French! This was such a dream for me and after fighting for 4 months due to my rare disease needs, I got transferred from 4 years in Oakland to 4 years in Boston and I'm SO FREAKIN' EXCITED!  (watch me change the world as a pediatric rare disease geneticist y'all) LET'S GOOOO HUSKIES!!! :doggohand: ❤️ 🖤","","👍 (28),alphan (24),alphae (21),alphau (19),doggohand (14),❤️ (14),🖤 (12),🧬 (12),🥼 (12),📝 (8),🇫🇷 (8)"
"572870638633746455","mikochang","2023-05-13T22:53:08.6430000-04:00","Committed to Boston College Undecided (probs stem related tho)! It’s been a long ride from rejections, deferrals, and waitlists but I’m glad I’m finally done. GO EAGLES!!! 🦅🦅","","🇼 (30),alphat (16),alphab (22),alphac (19),🦅 (15),❤️ (12),💛 (10),carlpat (4)"
"810614887898153001","ferecci","2023-05-14T15:42:15.8750000-04:00","officially committed to Yale on full tuition aid! will be studying PoliSci + Economics, and hope to join the Yale Debate Association in the fall. go bulldogs 💙","","alphay (70),alphaa (39),alphal (38),alphae (37),💸 (22),🎉 (20),🐶 (19),💙 (18),🤍 (13),📜 (13),📈 (14),stonks (14),alphat (11),pikaoh (5)"
"607248486999654700","alpnix","2023-05-15T15:14:57.4750000-04:00","Committed to Davidson College for CS and a minor in data science (potentially one in economics too). Go Wildcats! 🔴⚫","","alphad (32),alphaa (20),alphav (19),alphai (19),🇩 (17),alphas (16),alphao (15),alphan (16),😼 (8),🔴 (8),⚫ (7),💻 (5),📊 (5),📈 (5),alphat (4),😭 (2)"
"376500598310436865","theman1483","2023-05-16T00:35:28.2670000-04:00","Committed to UC Berkeley for Nuclear Engineering! Go Bears!! 🐻 💙 💛","","🐻 (52),alphau (34),alphac (32),alphab (34),alphae (28),alphar (28),alphak (27),🇪 (28),alphal (27),📧 (26),alphay (27),💙 (15),💛 (14),⚠️ (10),Poggies1 (5),💣 (2)"
"977976379385724998","oatmilk6928","2023-05-16T20:02:11.8140000-04:00","i committed to yale!! planning to study environmental engineering :)my dream school of 4 years— i can’t thank a2c enough for all the help and advice! GO BULLDOGS","","😍 (45),alphay (49),alphaa (35),alphal (34),alphae (34),💋 (13),smugdoge (12),🐶 (9),💙 (8),🤍 (7),alphat (5)"
"823365294286176258","5starderon","2023-05-17T12:38:50.3680000-04:00","The city is mine. NYU'27","","alphan (56),alphay (44),alphau (42),💜 (22),🗽 (20),🏙️ (15),stonks (16),🛬 (11),Poggies1 (7)"
"863615823218606090",".sunriseparabellum","2023-05-17T13:59:06.6880000-04:00","Committed to Waterloo. Applied to Hons math and Hons physical sciences. Rejected from math but got phys sci, which was my #2 or 3 choice overall so not bad. Majoring in Mathematical Physics with a minor in Pure Math, and gonna try for a transfer to math cuz I wanted to double major. Go warriors :)","","alphaw (48),alphaa (30),alphat (27),alphae (27),alphar (27),alphal (27),alphao (27),🇴 (26),🎉 (16),🔢 (15),⚛️ (14),🇨🇦 (11),smart_parenti (2),chefkiss (2),hmmthumbsup (2),emoji_35 (1),sigma (2),💧 (3),🚽 (3)"
"456226577798135808","Deleted User","2023-05-23T01:07:45.5100000-04:00","In March 2021, I joined A2C as a sophomore, looking for guidance on shooting for top schools and met countless people in this server that I got to know very well and loved talking to. There's too many people to shout out, but I would like to thank all current and former staff here and many regular members of the community that I interact with (or used to interact with) on a daily basis. Finally, in May 2023, my A2C journey comes to an end. While my result isn't the one that 2021 Chip had hoped for, it's the one that 2023 Chip knows is best for him and is satisfied with.

Without any further ado, I've committed to Rutgers University - New Brunswick for Political Science & Economics on an accelerated Pre-Law Track in the Honors College! Go Scarlet Knights!!!!!!!!!!!!! ❤️ :knightsloth: 🤍","","⭐ (72),rutgers (56),alphau (45),alphat (43),alphag (44),alphae (43),alphar (43),alphas (41),🎉 (32),❤️ (23),🤍 (17),👨‍⚖️ (18),📜 (16),👋 (14),sphereflush (11),blobheart (6),b4m (6)"
"476616480507691035","spaastic","2023-05-23T20:30:09.4560000-04:00","committed to harvard","","👍 (65),🎉 (43),alphah (68),🇱 (23),🛑 (17),🧢 (25),💀 (39),b4m (10),a2cdot (10),🧑‍🍳 (11),alphat (7)"
"837347511689674775","isautumn","2023-05-25T10:34:52.8330000-04:00","I joined a2c before I graduated hs and was a little involved but I never actually posted. CMU 26 for ECE 💗 go tartans!","","alphac (36),alpham (33),alphau (32),🔌 (10),💻 (9),Poggies1 (8)"
"683514135836753952","gitreset","2023-05-25T11:25:46.7580000-04:00","Committed to the University of Waterloo for Software Engineering!","","alphaw (37),alphaa (18),alphat (19),alphae (16),alphar (14),alphal (17),alphao (17),⭕ (17),💻 (9),Poggies1 (8)"
"223605438438965249","charopia","2023-05-27T13:21:55.9840000-04:00","my freshman year, i didn’t think i’d even go to college. my junior year, i didn’t know what the ivy league was. looking back after graduating, i can proudly say that the younger me would be pleasantly surprised that i have committed to brown university for biomedical engineering:)","","❤️ (77),🤎 (47),🎉 (33),🥳 (23),🤍 (23),🅱️ (19),alphab (34),alphar (32),alphao (30),alphaw (31),alphan (30),🇸 (12),🇭 (12),🇦 (11),🇳 (12),🇾 (12),🇪 (12),👩‍🔬 (11),alphat (10),🥶 (9)"
"475839147232198657","i.am.cheese","2023-05-28T14:16:10.4190000-04:00","I've committed to Harvard for computer science. I'm here to help, so feel free to reach out!","","alphah (81),alphaa (26),alphar (25),alphav (23),🅰️ (22),🇷 (22),alphad (23),♥️ (11),💻 (9),Poggies1 (15),catno (10),frogcool (7)"
"933604018951974924","vijitdua","2023-05-29T16:46:23.0250000-04:00","Committed to UC Davis  🐮🚴‍♂️ for Computer Science. Lfg.","","alphau (33),alphac (24),alphad (25),alphaa (21),🇻 (19),alphai (19),alphas (19),🐮 (9),🚴‍♂️ (7),💻 (7),🐄 (7),cowroll (8),🎉 (8)"
"395354940211593217","mage557","2023-05-30T08:32:27.5730000-04:00","Committed to university of Waterloo! For electrical engineering!","","alphaw (36),💀 (10),🇼 (14),alphaa (16),alphat (16),alphae (16),alphar (16),alphal (16),alphao (17),⭕ (15),🔌 (7),🚰 (6)"
"735191275908759582","sammm8644","2023-05-30T18:54:39.1530000-04:00","Committed to UW Madison for Computer science.
On, Wisconsin!","","🎉 (23),alphau (19),alphaw (18),🇮 (16),🇸 (15),alphac (15),alphao (14),alphan (15),alphas (16),alphai (15),🇳 (13),❤️ (7),🤍 (6),🦡 (6)"
"446092701553655858","magii._","2023-05-30T22:18:34.6150000-04:00","Committed to UT Austin to study math :) hook ‘em 🧡","","alphau (34),alphat (28),alphaa (25),🇺 (23),alphas (22),🇹 (20),alphai (21),alphan (20),🐂 (11),🤘 (9),🧡 (11),🔢 (8),😇 (6)"
"739533537996439582","vanshu01","2023-05-31T11:12:21.2300000-04:00","Committed to UMass Amherst for Computer Science! It was my dream uni and I was overjoyed when I got off the waitlist, that too with a scholarship <33 Go Minutemen!!❤️ 🤍","","alphau (30),alpham (27),alphaa (24),alphas (24),🇸 (18),💻 (11),beaker (8)"
"449390264469946378","corinne14","2023-05-31T17:16:29.0720000-04:00","Committed to Duke University for Computer Science! Been my dream school since i was 5 years old. Go blue devils!! 💙","","alphad (48),alphau (32),alphak (30),alphae (28),💙 (12),😈 (15),💻 (9),beaker (7),💀 (9)"
"493118206790336512","1ring","2023-06-01T01:09:40.4600000-04:00","Committed to UC Berkeley! My lifelong dream come true! Go Bears!! 🐻💙💛","","alphab (43),alphae (31),alphar (32),alphak (30),🇪 (28),alphal (26),E_ (27),alphay (26),🐻 (21),💙 (14),💛 (12),Poggies1 (8),peepoparty (7),crabrave (8)"
"696100625804689518","benjamindanklin.","2023-06-01T01:14:52.2850000-04:00","Women. Barnard '27.","","❤️ (60),alphab (33),alphaa (28),alphar (29),alphan (28),🅰️ (27),🇷 (26),alphad (24),🧸 (12),🦁 (10),Poggies1 (12),💙 (8),🙌 (8),🥳 (6),alphaw (7),💀 (16),👭 (12),👯‍♀️ (11),🚺 (7),🧍‍♀️ (8)"
"460539159585619990","weijie7","2023-06-05T22:47:19.7810000-04:00","Committed to University of Michigan for Computer Science! Go Blue!!  〽️💙 💛","","alphau (41),alpham (36),alphai (32),alphac (31),alphah (32),🇮 (21),alphag (22),🅰️ (21),alphan (21),〽️ (16),💙 (17),💛 (16),💻 (12),Poggies1 (18),alpham (1)"
